station,mean studyday,total camhours for the rep,species,rep
hm09,48,120,MUNT,10
hm09,48,120,NULL,10
hm09,48,120,NULL,10
hm09,48,120,NULL,10
hm09,48,120,NULL,10
hm09,48,120,NULL,10
hm09,53,120,COPO,11
hm09,53,120,MUNT,11
hm09,53,120,MUNT,11
hm09,53,120,NULL,11
hm09,53,120,NULL,11
hm09,53,120,NULL,11
hm09,53,120,NULL,11
hm09,53,120,NULL,11
hm09,53,120,PTMA,11
hm09,53,120,SAMB,11
hm09,53,120,SAMB,11
hm09,58,120,COPO,12
hm09,58,120,COPO,12
hm09,58,120,MACI,12
hm09,58,120,MACI,12
hm09,58,120,MACI,12
hm09,58,120,MUNT,12
hm09,58,120,NULL,12
hm09,58,120,NULL,12
hm09,58,120,NULL,12
hm09,58,120,NULL,12
hm09,58,120,NULL,12
hm09,58,120,SAMB,12
hm09,63,120,COPO,13
hm09,63,120,MACI,13
hm09,63,120,MUNT,13
hm09,63,120,MUNT,13
hm09,63,120,NULL,13
hm09,63,120,NULL,13
hm09,63,120,NULL,13
hm09,63,120,NULL,13
hm09,63,120,NULL,13
hm09,63,120,SAMB,13
hm09,63,120,SAMB,13
hm09,68,120,BEPI,14
hm09,68,120,MACI,14
hm09,68,120,MUNT,14
hm09,68,120,NULL,14
hm09,68,120,NULL,14
hm09,68,120,NULL,14
hm09,68,120,NULL,14
hm09,68,120,NULL,14
hm09,73,120,BEPI,15
hm09,73,120,COPO,15
hm09,73,120,MUNT,15
hm09,73,120,MUNT,15
hm09,73,120,NULL,15
hm09,73,120,NULL,15
hm09,73,120,NULL,15
hm09,73,120,NULL,15
hm09,73,120,NULL,15
hm09,73,120,SAMB,15
hm09,73,120,SAMB,15
hm09,78,120,BEPI,16
hm09,78,120,BEPI,16
hm09,78,120,COPO,16
hm09,78,120,MACI,16
hm09,78,120,MUNT,16
hm09,78,120,NULL,16
hm09,78,120,NULL,16
hm09,78,120,NULL,16
hm09,78,120,NULL,16
hm09,78,120,NULL,16
hm09,78,120,SAMB,16
hm09,78,120,SAMB,16
hm09,78,120,SAMB,16
hm09,83,120,BEPI,17
hm09,83,120,CLLE,17
hm09,83,120,LECA,17
hm09,83,120,LECA,17
hm09,83,120,MUNT,17
hm09,83,120,NULL,17
hm09,83,120,NULL,17
hm09,83,120,NULL,17
hm09,83,120,NULL,17
hm09,83,120,NULL,17
hm09,83,120,SAMB,17
hm09,87.5,84.5,BEPI,18
hm09,87.5,84.5,COPO,18
hm09,87.5,84.5,MACI,18
hm09,87.5,84.5,MPCI,18
hm09,87.5,84.5,MUNT,18
hm09,87.5,84.5,MUNT,18
hm09,87.5,84.5,NULL,18
hm09,87.5,84.5,NULL,18
hm09,87.5,84.5,NULL,18
hm09,87.5,84.5,NULL,18
hm10,3,106.5,NULL,1
hm10,3,106.5,NULL,1
hm10,3,106.5,NULL,1
hm10,3,106.5,NULL,1
hm10,3,106.5,NULL,1
hm10,8,120,NULL,2
hm10,8,120,NULL,2
hm10,8,120,NULL,2
hm10,8,120,NULL,2
hm10,8,120,NULL,2
hm10,13,120,NULL,3
hm10,13,120,NULL,3
hm10,13,120,NULL,3
hm10,13,120,NULL,3
hm10,13,120,NULL,3
hm10,18,120,NULL,4
hm10,18,120,NULL,4
hm10,18,120,NULL,4
hm10,18,120,NULL,4
hm10,18,120,NULL,4
hm10,23,120,NULL,5
hm10,23,120,NULL,5
hm10,23,120,NULL,5
hm10,23,120,NULL,5
hm10,23,120,NULL,5
hm10,28,120,BEPI,6
hm10,28,120,NULL,6
hm10,28,120,NULL,6
hm10,28,120,NULL,6
hm10,28,120,NULL,6
hm10,28,120,NULL,6
hm10,33,120,MUNT,7
hm10,33,120,MUNT,7
hm10,33,120,NULL,7
hm10,33,120,NULL,7
hm10,33,120,NULL,7
hm10,33,120,NULL,7
hm10,33,120,NULL,7
hm10,38,120,COPO,8
hm10,38,120,NULL,8
hm10,38,120,NULL,8
hm10,38,120,NULL,8
hm10,38,120,NULL,8
hm10,38,120,NULL,8
hm10,43,120,COPO,9
hm10,43,120,NULL,9
hm10,43,120,NULL,9
hm10,43,120,NULL,9
hm10,43,120,NULL,9
hm10,43,120,NULL,9
hm10,48,120,NULL,10
hm10,48,120,NULL,10
hm10,48,120,NULL,10
hm10,48,120,NULL,10
hm10,48,120,NULL,10
hm10,48,120,PTMA,10
hm10,53,120,COPO,11
hm10,53,120,MUNT,11
hm10,53,120,MUNT,11
hm10,53,120,NULL,11
hm10,53,120,NULL,11
hm10,53,120,NULL,11
hm10,53,120,NULL,11
hm10,53,120,NULL,11
hm10,58,120,MUNT,12
hm10,58,120,MUNT,12
hm10,58,120,MUNT,12
hm10,58,120,NULL,12
hm10,58,120,NULL,12
hm10,58,120,NULL,12
hm10,58,120,NULL,12
hm10,58,120,NULL,12
hm10,63,120,MUNT,13
hm10,63,120,MUNT,13
hm10,63,120,NULL,13
hm10,63,120,NULL,13
hm10,63,120,NULL,13
hm10,63,120,NULL,13
hm10,63,120,NULL,13
hm10,68,120,MUNT,14
hm10,68,120,MUNT,14
hm10,68,120,NULL,14
hm10,68,120,NULL,14
hm10,68,120,NULL,14
hm10,68,120,NULL,14
hm10,68,120,NULL,14
hm10,73,120,MUNT,15
hm10,73,120,NULL,15
hm10,73,120,NULL,15
hm10,73,120,NULL,15
hm10,73,120,NULL,15
hm10,73,120,NULL,15
hm10,78,120,NULL,16
hm10,78,120,NULL,16
hm10,78,120,NULL,16
hm10,78,120,NULL,16
hm10,78,120,NULL,16
hm10,83,120,NULL,17
hm10,83,120,NULL,17
hm10,83,120,NULL,17
hm10,83,120,NULL,17
hm10,83,120,NULL,17
hm10,87.5,84,NULL,18
hm10,87.5,84,NULL,18
hm10,87.5,84,NULL,18
hm10,87.5,84,NULL,18
hm11,3,105.5,LECA,1
hm11,3,105.5,LTPO,1
hm11,3,105.5,NULL,1
hm11,3,105.5,NULL,1
hm11,3,105.5,NULL,1
hm11,3,105.5,NULL,1
hm11,3,105.5,NULL,1
hm11,3,105.5,RATX,1
hm11,8,120,LECA,2
hm11,8,120,NULL,2
hm11,8,120,NULL,2
hm11,8,120,NULL,2
hm11,8,120,NULL,2
hm11,8,120,NULL,2
hm11,13,120,BACI,3
hm11,13,120,LECA,3
hm11,13,120,MPCI,3
hm11,13,120,MUNT,3
hm11,13,120,NULL,3
hm11,13,120,NULL,3
hm11,13,120,NULL,3
hm11,13,120,NULL,3
hm11,13,120,NULL,3
hm11,18,120,LECA,4
hm11,18,120,MPCI,4
hm11,18,120,NULL,4
hm11,18,120,NULL,4
hm11,18,120,NULL,4
hm11,18,120,NULL,4
hm11,18,120,NULL,4
hm11,18,120,RATX,4
hm11,18,120,RATX,4
hm11,23,120,BACI,5
hm11,23,120,MPCI,5
hm11,23,120,MUNT,5
hm11,23,120,NULL,5
hm11,23,120,NULL,5
hm11,23,120,NULL,5
hm11,23,120,NULL,5
hm11,23,120,NULL,5
hm11,23,120,RATX,5
hm11,23,120,RATX,5
hm11,28,120,NULL,6
hm11,28,120,NULL,6
hm11,28,120,NULL,6
hm11,28,120,NULL,6
hm11,28,120,NULL,6
hm11,28,120,RATX,6
hm11,33,120,MPCI,7
hm11,33,120,MPCI,7
hm11,33,120,MPCI,7
hm11,33,120,NULL,7
hm11,33,120,NULL,7
hm11,33,120,NULL,7
hm11,33,120,NULL,7
hm11,33,120,NULL,7
hm11,33,120,PTMA,7
hm11,33,120,RATX,7
hm11,33,120,RATX,7
hm11,38,120,COPO,8
hm11,38,120,MPCI,8
hm11,38,120,NULL,8
hm11,38,120,NULL,8
hm11,38,120,NULL,8
hm11,38,120,NULL,8
hm11,38,120,NULL,8
hm11,38,120,RATX,8
hm11,38,120,RATX,8
hm11,43,120,MPCI,9
hm11,43,120,NULL,9
hm11,43,120,NULL,9
hm11,43,120,NULL,9
hm11,43,120,NULL,9
hm11,43,120,NULL,9
hm11,43,120,PTMA,9
hm11,48,120,NULL,10
hm11,48,120,NULL,10
hm11,48,120,NULL,10
hm11,48,120,NULL,10
hm11,48,120,NULL,10
hm11,48,120,RATX,10
hm11,53,120,BACI,11
hm11,53,120,MONG,11
hm11,53,120,MPCI,11
hm11,53,120,MUNT,11
hm11,53,120,NULL,11
hm11,53,120,NULL,11
hm11,53,120,NULL,11
hm11,53,120,NULL,11
hm11,53,120,NULL,11
hm11,53,120,RATX,11
hm11,53,120,RATX,11
hm11,53,120,RATX,11
hm11,58,120,COPO,12
hm11,58,120,MPCI,12
hm11,58,120,NULL,12
hm11,58,120,NULL,12
hm11,58,120,NULL,12
hm11,58,120,NULL,12
hm11,58,120,NULL,12
hm11,58,120,RATX,12
hm11,63,120,MPCI,13
hm11,63,120,MPCI,13
hm11,63,120,MUNT,13
hm11,63,120,NULL,13
hm11,63,120,NULL,13
hm11,63,120,NULL,13
hm11,63,120,NULL,13
hm11,63,120,NULL,13
hm11,63,120,RATX,13
hm11,68,120,COPO,14
hm11,68,120,COPO,14
hm11,68,120,MPCI,14
hm11,68,120,MPCI,14
hm11,68,120,MUNT,14
hm11,68,120,NULL,14
hm11,68,120,NULL,14
hm11,68,120,NULL,14
hm11,68,120,NULL,14
hm11,68,120,NULL,14
hm11,73,120,MPCI,15
hm11,73,120,NULL,15
hm11,73,120,NULL,15
hm11,73,120,NULL,15
hm11,73,120,NULL,15
hm11,73,120,NULL,15
hm11,73,120,RATX,15
hm11,78,120,CLLE,16
hm11,78,120,CLLE,16
hm11,78,120,CLLE,16
hm11,78,120,HOCI,16
hm11,78,120,MONG,16
hm11,78,120,MPCI,16
hm11,78,120,MUNT,16
hm11,78,120,NULL,16
hm11,78,120,NULL,16
hm11,78,120,NULL,16
hm11,78,120,NULL,16
hm11,78,120,NULL,16
hm11,83,120,LECA,17
hm11,83,120,NULL,17
hm11,83,120,NULL,17
hm11,83,120,NULL,17
hm11,83,120,NULL,17
hm11,83,120,NULL,17
hm11,83,120,RATX,17
hm11,83,120,RATX,17
hm11,87.5,84.5,MUNT,18
hm11,87.5,84.5,NULL,18
hm11,87.5,84.5,NULL,18
hm11,87.5,84.5,NULL,18
hm11,87.5,84.5,NULL,18
hm13,3,109.5,NULL,1
hm13,3,109.5,NULL,1
hm13,3,109.5,NULL,1
hm13,3,109.5,NULL,1
hm13,3,109.5,NULL,1
hm13,8,120,NULL,2
hm13,8,120,NULL,2
hm13,8,120,NULL,2
hm13,8,120,NULL,2
hm13,8,120,NULL,2
hm13,8,120,PTMA,2
hm13,8,120,SAMB,2
hm13,8,120,SAMB,2
hm13,13,120,COPO,3
hm13,13,120,NULL,3
hm13,13,120,NULL,3
hm13,13,120,NULL,3
hm13,13,120,NULL,3
hm13,13,120,NULL,3
hm13,13,120,SAMB,3
hm13,18,120,COPO,4
hm13,18,120,NULL,4
hm13,18,120,NULL,4
hm13,18,120,NULL,4
hm13,18,120,NULL,4
hm13,18,120,NULL,4
hm13,18,120,SAMB,4
hm13,23,120,MACI,5
hm13,23,120,NULL,5
hm13,23,120,NULL,5
hm13,23,120,NULL,5
hm13,23,120,NULL,5
hm13,23,120,NULL,5
hm13,23,120,PTMA,5
hm13,23,120,SAMB,5
hm13,27,55,BEPI,6
hm13,27,55,COPO,6
hm13,27,55,MUNT,6
hm13,27,55,NULL,6
hm13,27,55,NULL,6
hm13,27,55,NULL,6
hm14,3,109,MUNT,1
hm14,3,109,NULL,1
hm14,3,109,NULL,1
hm14,3,109,NULL,1
hm14,3,109,NULL,1
hm14,3,109,NULL,1
hm14,8,120,MUNT,2
hm14,8,120,NULL,2
hm14,8,120,NULL,2
hm14,8,120,NULL,2
hm14,8,120,NULL,2
hm14,8,120,NULL,2
hm14,13,120,NULL,3
hm14,13,120,NULL,3
hm14,13,120,NULL,3
hm14,13,120,NULL,3
hm14,13,120,NULL,3
hm14,18,120,MUNT,4
hm14,18,120,NULL,4
hm14,18,120,NULL,4
hm14,18,120,NULL,4
hm14,18,120,NULL,4
hm14,18,120,NULL,4
hm14,18,120,PTMA,4
hm14,23,120,MPCI,5
hm14,23,120,NULL,5
hm14,23,120,NULL,5
hm14,23,120,NULL,5
hm14,23,120,NULL,5
hm14,23,120,NULL,5
hm14,28,120,MUNT,6
hm14,28,120,NULL,6
hm14,28,120,NULL,6
hm14,28,120,NULL,6
hm14,28,120,NULL,6
hm14,28,120,NULL,6
hm14,33,120,NULL,7
hm14,33,120,NULL,7
hm14,33,120,NULL,7
hm14,33,120,NULL,7
hm14,33,120,NULL,7
hm14,38,120,NULL,8
hm14,38,120,NULL,8
hm14,38,120,NULL,8
hm14,38,120,NULL,8
hm14,38,120,NULL,8
hm14,43,120,NULL,9
hm14,43,120,NULL,9
hm14,43,120,NULL,9
hm14,43,120,NULL,9
hm14,43,120,NULL,9
hm14,48,120,NULL,10
hm14,48,120,NULL,10
hm14,48,120,NULL,10
hm14,48,120,NULL,10
hm14,48,120,NULL,10
hm14,53,120,MUNT,11
hm14,53,120,NULL,11
hm14,53,120,NULL,11
hm14,53,120,NULL,11
hm14,53,120,NULL,11
hm14,53,120,NULL,11
hm14,53,120,PTMA,11
hm14,53,120,PTMA,11
hm14,58,120,MUNT,12
hm14,58,120,MUNT,12
hm14,58,120,MUNT,12
hm14,58,120,NULL,12
hm14,58,120,NULL,12
hm14,58,120,NULL,12
hm14,58,120,NULL,12
hm14,58,120,NULL,12
hm14,58,120,PTMA,12
hm14,58,120,PTMA,12
hm14,63,120,NULL,13
hm14,63,120,NULL,13
hm14,63,120,NULL,13
hm14,63,120,NULL,13
hm14,63,120,NULL,13
hm14,63,120,SAMB,13
hm14,68,120,BEPI,14
hm14,68,120,BEPI,14
hm14,68,120,NULL,14
hm14,68,120,NULL,14
hm14,68,120,NULL,14
hm14,68,120,NULL,14
hm14,68,120,NULL,14
hm14,73,120,MUNT,15
hm14,73,120,MUNT,15
hm14,73,120,NULL,15
hm14,73,120,NULL,15
hm14,73,120,NULL,15
hm14,73,120,NULL,15
hm14,73,120,NULL,15
hm14,78,120,NULL,16
hm14,78,120,NULL,16
hm14,78,120,NULL,16
hm14,78,120,NULL,16
hm14,78,120,NULL,16
hm14,81,15,NULL,17
hm14,81,15,PTMA,17
hm15,3,108,NULL,1
hm15,3,108,NULL,1
hm15,3,108,NULL,1
hm15,3,108,NULL,1
hm15,3,108,NULL,1
hm15,3,108,PTMA,1
hm15,3,108,SAMB,1
hm15,8,120,BEPI,2
hm15,8,120,BEPI,2
hm15,8,120,MACI,2
hm15,8,120,NULL,2
hm15,8,120,NULL,2
hm15,8,120,NULL,2
hm15,8,120,NULL,2
hm15,8,120,NULL,2
hm15,8,120,PTMA,2
hm15,8,120,SAMB,2
hm15,13,120,BEPI,3
hm15,13,120,MUNT,3
hm15,13,120,NULL,3
hm15,13,120,NULL,3
hm15,13,120,NULL,3
hm15,13,120,NULL,3
hm15,13,120,NULL,3
hm15,13,120,SAMB,3
hm15,13,120,SAMB,3
hm15,18,120,NULL,4
hm15,18,120,NULL,4
hm15,18,120,NULL,4
hm15,18,120,NULL,4
hm15,18,120,NULL,4
hm15,18,120,PTMA,4
hm15,18,120,SAMB,4
hm15,18,120,SAMB,4
hm15,18,120,SAMB,4
hm15,23,120,NULL,5
hm15,23,120,NULL,5
hm15,23,120,NULL,5
hm15,23,120,NULL,5
hm15,23,120,NULL,5
hm15,23,120,SAMB,5
hm15,23,120,SAMB,5
hm15,23,120,SAMB,5
hm15,28,120,BEPI,6
hm15,28,120,BEPI,6
hm15,28,120,MACI,6
hm15,28,120,NULL,6
hm15,28,120,NULL,6
hm15,28,120,NULL,6
hm15,28,120,NULL,6
hm15,28,120,NULL,6
hm15,28,120,PTMA,6
hm15,28,120,SAMB,6
hm15,28,120,SAMB,6
hm15,28,120,SAMB,6
hm15,33,120,BEPI,7
hm15,33,120,MUNT,7
hm15,33,120,NULL,7
hm15,33,120,NULL,7
hm15,33,120,NULL,7
hm15,33,120,NULL,7
hm15,33,120,NULL,7
hm15,33,120,PTMA,7
hm15,33,120,SAMB,7
hm15,33,120,SAMB,7
hm15,33,120,SAMB,7
hm15,38,120,MUNT,8
hm15,38,120,NULL,8
hm15,38,120,NULL,8
hm15,38,120,NULL,8
hm15,38,120,NULL,8
hm15,38,120,NULL,8
hm15,38,120,PTMA,8
hm15,38,120,SAMB,8
hm15,38,120,SAMB,8
hm15,43,120,MUNT,9
hm15,43,120,NULL,9
hm15,43,120,NULL,9
hm15,43,120,NULL,9
hm15,43,120,NULL,9
hm15,43,120,NULL,9
hm15,48,120,BEPI,10
hm15,48,120,BEPI,10
hm15,48,120,NULL,10
hm15,48,120,NULL,10
hm15,48,120,NULL,10
hm15,48,120,NULL,10
hm15,48,120,NULL,10
hm15,53,120,BEPI,11
hm15,53,120,MACI,11
hm15,53,120,NULL,11
hm15,53,120,NULL,11
hm15,53,120,NULL,11
hm15,53,120,NULL,11
hm15,53,120,NULL,11
hm15,53,120,PTMA,11
hm15,53,120,PTMA,11
hm15,53,120,SAMB,11
hm15,58,120,MONG,12
hm15,58,120,MUNT,12
hm15,58,120,MUNT,12
hm15,58,120,NULL,12
hm15,58,120,NULL,12
hm15,58,120,NULL,12
hm15,58,120,NULL,12
hm15,58,120,NULL,12
hm15,58,120,PTMA,12
hm15,58,120,SAMB,12
hm15,63,120,MUNT,13
hm15,63,120,MUNT,13
hm15,63,120,NULL,13
hm15,63,120,NULL,13
hm15,63,120,NULL,13
hm15,63,120,NULL,13
hm15,63,120,NULL,13
hm15,63,120,PTMA,13
hm15,68,120,BEPI,14
hm15,68,120,BEPI,14
hm15,68,120,BEPI,14
hm15,68,120,MONG,14
hm15,68,120,NULL,14
hm15,68,120,NULL,14
hm15,68,120,NULL,14
hm15,68,120,NULL,14
hm15,68,120,NULL,14
hm15,68,120,SAMB,14
hm15,68,120,SAMB,14
hm15,73,120,BEPI,15
hm15,73,120,BEPI,15
hm15,73,120,MPCI,15
hm15,73,120,MUNT,15
hm15,73,120,MUNT,15
hm15,73,120,NULL,15
hm15,73,120,NULL,15
hm15,73,120,NULL,15
hm15,73,120,NULL,15
hm15,73,120,NULL,15
hm15,73,120,SAMB,15
hm15,78,120,BEPI,16
hm15,78,120,BEPI,16
hm15,78,120,BEPI,16
hm15,78,120,MACI,16
hm15,78,120,MUNT,16
hm15,78,120,NULL,16
hm15,78,120,NULL,16
hm15,78,120,NULL,16
hm15,78,120,NULL,16
hm15,78,120,NULL,16
hm15,78,120,SAMB,16
hm15,78,120,SAMB,16
hm15,78,120,SAMB,16
hm15,83,120,BEPI,17
hm15,83,120,BEPI,17
hm15,83,120,BEPI,17
hm15,83,120,MACI,17
hm15,83,120,MACI,17
hm15,83,120,NULL,17
hm15,83,120,NULL,17
hm15,83,120,NULL,17
hm15,83,120,NULL,17
hm15,83,120,NULL,17
hm15,83,120,SAMB,17
hm15,83,120,SAMB,17
hm15,86.5,41,NULL,18
hm15,86.5,41,NULL,18
hm15,86.5,41,PTMA,18
hm15,86.5,41,SAMB,18
hm16,3,107.5,BEPI,1
hm16,3,107.5,MUNT,1
hm16,3,107.5,NULL,1
hm16,3,107.5,NULL,1
hm16,3,107.5,NULL,1
hm16,3,107.5,NULL,1
hm16,3,107.5,NULL,1
hm16,3,107.5,PTMA,1
hm16,3,107.5,SAMB,1
hm16,8,120,BEPI,2
hm16,8,120,MUNT,2
hm16,8,120,MUNT,2
hm16,8,120,NULL,2
hm16,8,120,NULL,2
hm16,8,120,NULL,2
hm16,8,120,NULL,2
hm16,8,120,NULL,2
hm16,8,120,SAMB,2
hm16,13,120,NULL,3
hm16,13,120,NULL,3
hm16,13,120,NULL,3
hm16,13,120,NULL,3
hm16,13,120,NULL,3
hm16,13,120,SAMB,3
hm16,18,120,MUNT,4
hm16,18,120,NULL,4
hm16,18,120,NULL,4
hm16,18,120,NULL,4
hm16,18,120,NULL,4
hm16,18,120,NULL,4
hm16,18,120,PTMA,4
hm16,18,120,SAMB,4
hm16,18,120,SAMB,4
hm16,23,120,MUNT,5
hm16,23,120,NULL,5
hm16,23,120,NULL,5
hm16,23,120,NULL,5
hm16,23,120,NULL,5
hm16,23,120,NULL,5
hm16,23,120,PTMA,5
hm16,23,120,PTMA,5
hm16,23,120,SAMB,5
hm16,28,120,BEPI,6
hm16,28,120,BEPI,6
hm16,28,120,BEPI,6
hm16,28,120,MUNT,6
hm16,28,120,NULL,6
hm16,28,120,NULL,6
hm16,28,120,NULL,6
hm16,28,120,NULL,6
hm16,28,120,NULL,6
hm16,28,120,SAMB,6
hm16,28,120,SAMB,6
hm16,28,120,SAMB,6
hm16,28,120,SAMB,6
hm16,28,120,SAMB,6
hm16,33,120,NULL,7
hm16,33,120,NULL,7
hm16,33,120,NULL,7
hm16,33,120,NULL,7
hm16,33,120,NULL,7
hm16,33,120,SAMB,7
hm16,33,120,SAMB,7
hm16,38,120,BEPI,8
hm16,38,120,NULL,8
hm16,38,120,NULL,8
hm16,38,120,NULL,8
hm16,38,120,NULL,8
hm16,38,120,NULL,8
hm16,38,120,SAMB,8
hm16,43,120,NULL,9
hm16,43,120,NULL,9
hm16,43,120,NULL,9
hm16,43,120,NULL,9
hm16,43,120,NULL,9
hm16,43,120,SAMB,9
hm16,48,120,LTMA,10
hm16,48,120,MUNT,10
hm16,48,120,MUNT,10
hm16,48,120,NULL,10
hm16,48,120,NULL,10
hm16,48,120,NULL,10
hm16,48,120,NULL,10
hm16,48,120,NULL,10
hm16,48,120,PTMA,10
hm16,48,120,SAMB,10
hm16,53,120,BEPI,11
hm16,53,120,NULL,11
hm16,53,120,NULL,11
hm16,53,120,NULL,11
hm16,53,120,NULL,11
hm16,53,120,NULL,11
hm16,53,120,SAMB,11
hm16,53,120,SAMB,11
hm16,58,120,NULL,12
hm16,58,120,NULL,12
hm16,58,120,NULL,12
hm16,58,120,NULL,12
hm16,58,120,NULL,12
hm16,58,120,SAMB,12
hm16,58,120,SAMB,12
hm16,63,120,MUNT,13
hm16,63,120,NULL,13
hm16,63,120,NULL,13
hm16,63,120,NULL,13
hm16,63,120,NULL,13
hm16,63,120,NULL,13
hm16,63,120,PTMA,13
hm16,63,120,RATX,13
hm16,68,120,BEPI,14
hm16,68,120,BEPI,14
hm16,68,120,MUNT,14
hm16,68,120,NULL,14
hm16,68,120,NULL,14
hm16,68,120,NULL,14
hm16,68,120,NULL,14
hm16,68,120,NULL,14
hm16,73,120,BEPI,15
hm16,73,120,NULL,15
hm16,73,120,NULL,15
hm16,73,120,NULL,15
hm16,73,120,NULL,15
hm16,73,120,NULL,15
hm16,73,120,SAMB,15
hm16,73,120,SAMB,15
hm16,73,120,SAMB,15
hm16,73,120,SAMB,15
hm16,78,120,BEPI,16
hm16,78,120,BEPI,16
hm16,78,120,NULL,16
hm16,78,120,NULL,16
hm16,78,120,NULL,16
hm16,78,120,NULL,16
hm16,78,120,NULL,16
hm16,78,120,SAMB,16
hm16,78,120,SAMB,16
hm16,78,120,SAMB,16
hm16,83,120,BEPI,17
hm16,83,120,BEPI,17
hm16,83,120,MUNT,17
hm16,83,120,NULL,17
hm16,83,120,NULL,17
hm16,83,120,NULL,17
hm16,83,120,NULL,17
hm16,83,120,NULL,17
hm16,83,120,SAMB,17
hm16,83,120,SAMB,17
hm16,83,120,SAMB,17
hm16,86.5,40,BEPI,18
hm16,86.5,40,NULL,18
hm16,86.5,40,NULL,18
hm17,3,106,COPO,1
hm17,3,106,COPO,1
hm17,3,106,LTPO,1
hm17,3,106,MACI,1
hm17,3,106,MUNT,1
hm17,3,106,MUNT,1
hm17,3,106,NULL,1
hm17,3,106,NULL,1
hm17,3,106,NULL,1
hm17,3,106,NULL,1
hm17,3,106,NULL,1
hm17,3,106,SAMB,1
hm17,3,106,SAMB,1
hm17,8,120,BEPI,2
hm17,8,120,COPO,2
hm17,8,120,MACI,2
hm17,8,120,MUNT,2
hm17,8,120,NULL,2
hm17,8,120,NULL,2
hm17,8,120,NULL,2
hm17,8,120,NULL,2
hm17,8,120,NULL,2
hm17,13,120,COPO,3
hm17,13,120,COPO,3
hm17,13,120,COPO,3
hm17,13,120,MACI,3
hm17,13,120,MUNT,3
hm17,13,120,MUNT,3
hm17,13,120,NULL,3
hm17,13,120,NULL,3
hm17,13,120,NULL,3
hm17,13,120,NULL,3
hm17,13,120,NULL,3
hm17,18,120,MACI,4
hm17,18,120,MACI,4
hm17,18,120,MONG,4
hm17,18,120,MUNT,4
hm17,18,120,MUNT,4
hm17,18,120,MUNT,4
hm17,18,120,MUNT,4
hm17,18,120,NULL,4
hm17,18,120,NULL,4
hm17,18,120,NULL,4
hm17,18,120,NULL,4
hm17,18,120,NULL,4
hm17,18,120,SAMB,4
hm17,18,120,SAMB,4
hm17,23,120,COPO,5
hm17,23,120,COPO,5
hm17,23,120,MACI,5
hm17,23,120,MUNT,5
hm17,23,120,MUNT,5
hm17,23,120,MUNT,5
hm17,23,120,NULL,5
hm17,23,120,NULL,5
hm17,23,120,NULL,5
hm17,23,120,NULL,5
hm17,23,120,NULL,5
hm17,23,120,PTMA,5
hm17,23,120,PTMA,5
hm17,23,120,SAMB,5
hm17,23,120,SAMB,5
hm17,23,120,SAMB,5
hm17,28,120,BEPI,6
hm17,28,120,BEPI,6
hm17,28,120,COPO,6
hm17,28,120,COPO,6
hm17,28,120,MACI,6
hm17,28,120,MUNT,6
hm17,28,120,MUNT,6
hm17,28,120,MUNT,6
hm17,28,120,MUNT,6
hm17,28,120,NULL,6
hm17,28,120,NULL,6
hm17,28,120,NULL,6
hm17,28,120,NULL,6
hm17,28,120,NULL,6
hm17,28,120,PTMA,6
hm17,28,120,PTMA,6
hm17,28,120,SAMB,6
hm17,28,120,SAMB,6
hm17,28,120,WFLA,6
hm17,33,120,BEPI,7
hm17,33,120,COPO,7
hm17,33,120,COPO,7
hm17,33,120,MACI,7
hm17,33,120,MUNT,7
hm17,33,120,MUNT,7
hm17,33,120,NULL,7
hm17,33,120,NULL,7
hm17,33,120,NULL,7
hm17,33,120,NULL,7
hm17,33,120,NULL,7
hm17,33,120,PTMA,7
hm17,33,120,SAMB,7
hm17,33,120,SAMB,7
hm17,38,120,BEPI,8
hm17,38,120,MACI,8
hm17,38,120,MUNT,8
hm17,38,120,MUNT,8
hm17,38,120,NULL,8
hm17,38,120,NULL,8
hm17,38,120,NULL,8
hm17,38,120,NULL,8
hm17,38,120,NULL,8
hm17,38,120,PTMA,8
hm17,38,120,PTMA,8
hm17,38,120,SAMB,8
hm17,38,120,SAMB,8
hm17,43,120,BEPI,9
hm17,43,120,COPO,9
hm17,43,120,COPO,9
hm17,43,120,MUNT,9
hm17,43,120,MUNT,9
hm17,43,120,MUNT,9
hm17,43,120,NULL,9
hm17,43,120,NULL,9
hm17,43,120,NULL,9
hm17,43,120,NULL,9
hm17,43,120,NULL,9
hm17,43,120,PTMA,9
hm17,43,120,PTMA,9
hm17,43,120,PTMA,9
hm17,43,120,PTMA,9
hm17,43,120,SAMB,9
hm17,43,120,SAMB,9
hm17,48,120,BEPI,10
hm17,48,120,MACI,10
hm17,48,120,MACI,10
hm17,48,120,MUNT,10
hm17,48,120,MUNT,10
hm17,48,120,NULL,10
hm17,48,120,NULL,10
hm17,48,120,NULL,10
hm17,48,120,NULL,10
hm17,48,120,NULL,10
hm17,48,120,PTMA,10
hm17,48,120,PTMA,10
hm17,48,120,SAMB,10
hm17,48,120,SAMB,10
hm17,48,120,SAMB,10
hm17,53,120,BEPI,11
hm17,53,120,BEPI,11
hm17,53,120,NULL,11
hm17,53,120,NULL,11
hm17,53,120,NULL,11
hm17,53,120,NULL,11
hm17,53,120,NULL,11
hm17,53,120,PTMA,11
hm17,53,120,PTMA,11
hm17,53,120,SAMB,11
hm17,53,120,SAMB,11
hm17,53,120,SAMB,11
hm17,58,120,BEPI,12
hm17,58,120,COPO,12
